experiment_id,scenario,sampled_at,sampled_at_ms,approximate_visible,approximate_not_visible,sample_status,sample_error
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:31.44891853Z,1783784911448,26796,91,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:31.475494859Z,1783784911475,26691,96,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:32.450844009Z,1783784912450,26588,103,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:32.477050535Z,1783784912477,27145,86,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:33.469258356Z,1783784913469,26402,84,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:33.504953754Z,1783784913504,26813,71,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:34.462488607Z,1783784914462,26661,97,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:34.49522535Z,1783784914495,26664,104,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:35.447547189Z,1783784915447,26747,93,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:35.480416142Z,1783784915480,26442,82,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:36.448012081Z,1783784916448,26404,79,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:36.475266164Z,1783784916475,26439,89,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:37.454260194Z,1783784917454,26512,95,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:37.482146831Z,1783784917482,26448,99,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:38.447846075Z,1783784918447,26334,95,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:38.478749961Z,1783784918478,26440,88,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:39.449877213Z,1783784919449,26404,79,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:39.477299061Z,1783784919477,26502,87,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:40.450586547Z,1783784920450,26162,92,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:40.478884039Z,1783784920478,26843,95,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:41.447994063Z,1783784921447,26160,95,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:41.476506561Z,1783784921476,26381,94,ok,
